Peptide ID	Basal1	Basal2	Basal3	Basal4	Insulin1	Insulin2	Insulin3	Insulin4
Q8BZ32_peptide7	3924414.5	4916875.627	4131347.354	NA	2430366.413	4033837.58	2909491.321	NA
Q91XB0_peptide1	3805501	NA	NA	3093698.677	4656448.73	NA	NA	3440821.2
P05064_peptide17	7995222.625	14323057.22	16972195.25	19017192.07	7940386.514	13042118.33	9518292.776	16788360.05
Q8VDM4_peptide2	6861317	14221084.62	21180531.87	17508774.89	11394189.98	13432208.41	18356526.46	17693006.11
Q505F5_peptide4	2976795.25	4681986.438	4072117.537	5743720.374	3374391.378	4803381.908	5924018.805	6256287.487
P58871_peptide30	12244976.5	20599664.99	23916566.32	28497270.06	18418291.56	30905348.23	29388962.24	43152914.8
P58871_peptide31	70133032	93283658.78	121416671.2	123404060	99388360.99	130517746.7	170624526.1	164308136.3
Q8R3F5_peptide1	47838738	55501618.3	50529810.22	49914384.17	46458093.15	49630782.67	49440812.39	51933064.23
Q8R3F5_peptide2	NA	NA	NA	NA	NA	NA	NA	NA
Q8C1D8_peptide15	4174207.25	11190307.7	1634597.599	NA	6639220.605	14886535.32	5282326.697	3325192.597
Q64010_peptide1	27799377	30072868.46	34089902.21	42801917.61	32362046.84	28332093.35	36641536.81	34002304.64
Q8C1D8_peptide16	165482031.9	51218865.48	56656630.11	46356630.26	57823167.14	58825727.29	52222450.73	42351431.09
Q9DCW4_peptide6	NA	1753206.121	NA	2503034.986	2454446.637	2484816.185	2200286.208	2335466.109
Q7TSH8_peptide3	949412.8125	5176597.417	1593527.331	601832.1932	1751445.258	2742517.971	637762.7677	685966.717
Q6PGL7_peptide14	4241343	4213420.272	3678579.383	1653332.159	5895048.022	5505425.093	2717680.986	2041634.163
P05064_peptide18	17595424	24547944.78	28386183.96	28467342.98	22297577.6	26495204.8	23374142.25	26239566.78
P05064_peptide19	136550210.3	189266661.3	172428776.9	209531679	164216534.6	185979196.2	169994289.2	192062426.5
P05064_peptide20	2491289	2613737.569	2983050.044	4385342.334	2341248.837	2932952.295	2384316.922	3793588.232
P05064_peptide21	6083116.25	7434204.512	8902892.459	8918159.806	8721722.17	7550410.104	8362106.373	8491361.589
Q8R1F1_peptide3	208777157.1	249082793.5	274871906.8	327048231.2	85303268.38	79413755.59	92636035.05	97377817.51
Q8R1F1_peptide4	102485274.5	126328570.9	90119113.52	90134267.47	131194851.6	102178874.3	74198580.21	50502641.18
Q8R1F1_peptide5	9195097.313	58763888.22	27115382.31	25387217.57	51706641.45	99912772.57	42170679.76	62470426.54
Q6IE82_peptide3	8895877	6519195.747	NA	5541293.13	7507540.667	5435650.783	NA	6411317.47
Q60974_peptide14	4160118.5	6023618.579	5453933.423	NA	3151978.749	1753573.058	1705097.341	1763686.76
P48036_peptide5	3201871.75	3483438.861	3245386.006	3929226.798	3157488.197	3198763.673	4321816.65	3602032.162
Q6PGL7_peptide15	1768640.75	2728898.038	3278670.742	3840340.072	2460365.81	2182718.119	2561575.157	2936611.27
P07356_peptide5	2878013.25	NA	2713938.406	3500770.055	3171458.165	NA	2107771.485	3272696.949
Q52KI8_peptide22	6935459	4676209.677	4005533.529	5979970.578	3079273.074	3840982.23	2729469.477	4465554.159
Q6P9S0_peptide6	5083076	4523362.281	6393473.511	6933548.4	3558538.27	NA	4236216.481	5178936.63
P27046_peptide2	NA	NA	NA	NA	NA	NA	NA	NA
Q6DVA0_peptide2	209575544	142886974.8	94097793.8	89561138.88	120294022.1	111964012.2	83483292.26	80976823.18
P11152_peptide4	2763706.25	3692678.974	3344783.217	3339636.254	4129264.803	3933150.42	3557083.539	4378034.472
Q99J27_peptide3	3289652.25	3468877.189	4074426.06	4656676.307	1242382.741	1926922.198	1969340.979	4271720.796
P00520_peptide1	3015357.563	3921740.777	2771550.635	3028433.597	2838583.143	3284742.374	3009750.92	2645923.038
Q9QYH6_peptide2	1586206.125	NA	1203521.521	NA	7153048.067	7521219.707	6213752.905	9602398.964
Q8VI59_peptide2	NA	2096601.113	3506137.404	NA	1439767.717	2679730.351	615648.559	NA
Q61464_peptide5	NA	NA	NA	NA	NA	NA	NA	NA
A2A9C3_peptide4	2220663.25	1536818.68	NA	1604728.042	3758540.002	2684918.39	NA	4384088.811
Q9QYH6_peptide3	NA	2688541.28	NA	3076853.473	NA	1582016.046	NA	2694726.657
Q9QZS8_peptide2	3334408.25	3970252.726	3571847.855	3943139.04	3455728.987	3124469.435	3195088.639	3865084.805
Q6P4S8_peptide7	4422755	4015848.512	2251911.229	1035232.638	1213833.097	2281770.793	NA	NA
Q8C0E3_peptide2	8907079.688	9531129.746	10020014.62	12457366.7	5848576.953	6252921.605	8565502.432	7124574.087
Q569Z6_peptide19	495966644.3	591349737.3	613962815.3	567919980.6	462110189.8	493800750.5	479467542.6	451499315.4
Q6P4S8_peptide8	37232426.75	52450021.78	55842485.91	57214966.63	22401100.41	29049310.28	34487025.86	32360175.56
A2ABV5_peptide6	2485436	4009697.315	NA	NA	3721704.352	3264090.592	30418543.69	NA
Q6PGL7_peptide16	88761986.5	101121692	80836040.86	57817542.27	82346906.95	97614808.4	66323957.64	52854623.69
Q61235_peptide3	29107298	44166950.16	53474842.79	59397283.34	34579157.33	44595919.46	51970428.56	49004566.58
Q5SX79_peptide5	NA	NA	NA	NA	NA	NA	NA	NA
Q6IE82_peptide4	5192446.5	6718458.492	7367522.403	8405566.131	8266176.559	6713252.328	9433002.097	8190607.701
Q9DCD0_peptide4	2122198.25	4160386.374	4286549.17	4019711.598	3277259.397	3679003.302	4631175.293	4694323.661
Q80TM6_peptide4	19738358.25	25655146.44	6189463.38	31208920.47	25821556.85	25604305.47	29304636.54	25166177.16
P97310_peptide5	52316316	79134331.45	73810875.18	58748254.8	60980878.32	73156197.46	62497221.31	47211777.51
Q8R2M2_peptide11	4315856	4005210.246	2486147.436	2807565.537	3296577.772	3527155.717	2901026.995	3401977.573
P97310_peptide6	74307475	57240530.8	58106805.3	37669548.23	27605306.01	81054585.91	35485537.51	27898929.26
Q60592_peptide9	NA	927378.4534	1533931.53	1495094.46	1168848.868	1041468.681	1727387.345	1841155.343
Q3TIR3_peptide1	1061530.625	1711163.781	2267913.483	NA	2014765.388	1970557.15	2224968.589	1294234.414
Q80U49_peptide8	9505068.75	8738229.367	14551494.86	13356417.45	12682942.6	9802186.699	13296919.01	9969150.677
Q3TIR3_peptide2	98133223.25	94947929.98	66384169.43	37129474.9	47391462.65	77160864.68	41457969.04	71682085.63
Q923D2_peptide2	4006624	5521998.563	6596602.99	6633948.703	4362748.358	5225238.515	5240231.899	4695558.598
Q3TIR3_peptide3	5388318.25	6316036.606	2469975.71	NA	NA	6347029.306	NA	NA
Q60929_peptide1	3259076.75	3786904.318	NA	NA	1469020.597	2696348.493	NA	NA
Q52KE7_peptide1	14196827	10054425.12	11101846.47	12500700.54	47343904.09	27023859.88	47079289.26	42343729.38
Q52KE7_peptide2	37241753.75	16179360.3	10132994.92	9462041.856	4310410.454	4913402.575	6410713.139	5189912.365
Q6P9Q6_peptide5	1152132.625	3661017.685	3958971.818	4856892.062	NA	1436532.336	2099299.967	1050294.915
Q91ZJ5_peptide2	1371457.875	1704485.501	2033064.253	2076111.24	2217571.937	1976161.646	1834888.139	2293197.171
Q6ZQ93_peptide4	6477243.25	9244602.54	4533620.877	NA	8160957.55	8238602.398	8522458.086	14051910.21
Q9Z1D1_peptide3	492396573.3	588049699.7	587863544.7	594673670.7	423096602.4	531828578.4	500258552.1	548840753.1
Q9Z1D1_peptide4	49687194.53	143774787	82253326.83	38174144.84	45726825.47	89846754.17	44064638.45	69931761.69
E9PUQ8_peptide1	2773063	3702324.503	7726530.396	5473527.624	2103501.576	2677958.903	874753.2528	3689908.303
O70405_peptide9	NA	NA	NA	NA	2666596.331	3486819.641	1947756.814	2227555.668
P67984_peptide4	1771840.375	2051367.416	2331345.666	2188962.1	1854023.588	2044149.395	1890386.705	2197230.617
Q6ZPJ3_peptide4	NA	NA	NA	NA	NA	NA	NA	NA
A2AN08_peptide6	NA	1450936.054	623797.3786	342178.5319	NA	2102126.777	463449.7466	NA
P16858_peptide22	14339361.85	22518972.58	54470318.15	73648271.05	23378732.75	35005038.67	110843485.7	121928090.3
Q6PGL7_peptide17	NA	NA	NA	NA	NA	NA	NA	NA
Q64700_peptide7	8942930	11176329.83	11082131.28	10700687.36	8561902.946	9186950.354	9485506.236	9309206.51
P47941_peptide3	4744577	NA	4973440.63	4857552.183	3835894.487	6264254.077	4634150.023	3782532.791
P61406_peptide2	NA	665287.8799	NA	NA	2289241.842	2108410.2	NA	2328352.242
Q5SVR0_peptide1	6003350	7571060.09	6854315.973	1064004.558	7221171.361	9300677.446	9127409.999	10168105.1
Q99LC5_peptide7	4046113	4185820.141	889411.613	925041.9058	4661629.826	4619613.5	808073.5575	611495.3557
Q9D3P8_peptide2	1640107.875	1546843.277	1778982.34	2383406.902	2095496.772	2066156.647	1819463.45	1924529.207
Q91VS8_peptide7	3966108	4804469.878	5000757.694	4266176.743	3942310.539	4788018.223	4446663.692	3359674.024
Q9CQ92_peptide2	3249341	3735185.116	4692667.727	4119695.268	4831783.601	4542827.607	4160212.815	4244500.263
Q9Z1Y4_peptide1	NA	1543427.852	915523.9766	597119.9185	NA	1644451.636	1030036.471	NA
Q9D920_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
O88907_peptide1	13893600	15151097.4	14662169.11	18264113.35	16728555.76	15658378.39	15403784.49	16295692.72
Q67FY2_peptide15	8913848	10598873.54	13606327.62	13612873.74	7597547.528	6810094.033	9516460.956	10580383.26
Q8BI84_peptide6	23209232	32648910.46	39167879.75	40566902.19	31608807.05	36447427.71	36686030.45	33096485.65
Q8BI84_peptide7	3015629.5	4855525.095	4166814.746	2193151.669	4657961.583	3781482.669	4752955.876	6905635.84
Q9D0M3_peptide2	623117.9375	582439.6427	NA	NA	418279.4097	788574.4296	NA	998754.3769
P58871_peptide32	1171382.375	3423332.027	2225174.954	510191.492	1583354.236	2601139.434	2655778.643	342060.1134
Q9WV92-3_peptide3	9180660	11032812.79	11194338.88	15840666.01	5826629.28	7502648.772	7929510.433	6942546.567
Q6DVA0_peptide3	8514846	5934536.571	5785675.371	9140011.263	4021475.028	4271350.967	3799656.151	4681944.923
Q6DVA0_peptide4	60584877	41771332.38	35284093.34	20706940	32920622.54	28732765.43	23698895.48	15706182.45
Q6P9S0_peptide7	13700572.5	20755518.99	18271658.91	20138291.3	13373757.46	15209014.07	16847412.87	16044983.16
Q9CZH7_peptide5	1677630.625	2092688.511	2611359.411	2602859.929	984721.7965	2586280.103	1536006.888	1663631.935
Q8BGI4_peptide8	49692364	60945389.51	74086768.43	72657616.61	58723727.54	67861211.99	69071402.09	71704313.45
Q8BJZ3_peptide1	11404437.5	12330837.4	14089982.03	10231975.02	4116785.081	11665433.33	2734603.442	NA
Q8K019_peptide7	29019377.5	39157834.66	33156674.67	37038615.74	27656979	29663925.28	26196696.3	29813864.24
Q80U58_peptide7	172723658	120078659.1	164397390.5	213585107.2	235650349.4	126117123.7	166561437	166104656.9
Q8BKI2_peptide4	2681035.25	5832289.388	8540822.519	8042449.089	4396324.715	6796912.525	5589765.774	8173114.33
Q922M5_peptide1	NA	NA	NA	NA	5072320.736	2936285.849	6968935.987	5066007.257
P99024; P68372_peptide9	6305450.25	5607548.888	2989512.88	4210054.719	5555963.683	5601308.298	6154114.791	7149834.453
Q9D0L8_peptide3	143789391.3	181558536.4	191452378.4	202472579.9	158719488.7	158852513.2	202248055.4	214628217.5
Q8QZV7_peptide1	10193007	11825119.88	8832478.743	5619011.594	NA	10784237.19	7142813.183	5708490.828
Q9D0L8_peptide4	69209118	86014256.48	93733415.73	93630718.28	70109784.97	78672158.34	90708498.52	93214373.7
Q8C0D7_peptide1	11357903.96	7781138.904	11322734.22	NA	8210607.313	7222370.946	9235520.256	NA
P00520_peptide2	6835928.5	9604178.573	16549570.57	17414624.48	9061772.055	16353652.82	13685456.55	15789813.66
Q9CW46_peptide4	12600496.5	13744799.75	23476811.28	26429513.22	17509729.14	20838856.66	28860422.07	32274621.68
Q6A065_peptide17	9234684	6811251.376	4161298.436	4770444.589	3454274.666	4908068.506	2719198.448	2567674.95
Q8K327_peptide6	41155056	38970741.27	35292282.52	57211257.56	33503306.65	33104170.76	45028209.82	48521058.5
Q9JMH9_peptide16	3740351.625	5147076.793	6816038.269	5913832.441	4265437.838	4445151.718	5238082.401	4386698.173
Q8QZV7_peptide2	1927757	1906665.488	NA	NA	2411836.053	2066531.107	NA	NA
Q9QY36_peptide1	71593936	55241365.26	56987765.76	46453950.15	65691679.2	54069822.13	42332940.67	35663141.58
P35831_peptide5	NA	4425810.531	NA	NA	NA	5074863.956	NA	NA
Q6DFV7_peptide6	7747926.5	9231559.605	10146717.13	10000345.42	1004649.494	1170931.055	NA	NA
Q6JPI3_peptide2	NA	7688831.738	2523340.189	239144.8206	837014.8819	2960900.483	1903754.345	506530.9426
Q9DBD5_peptide3	1488980.625	1575406.2	2257530.863	1945963.369	1639032.455	1362040.091	1836768.535	1181609.712
Q8BTI8_peptide61	12771628.38	18671688.39	17419235.22	NA	15801814.48	18670611.26	4458484.714	16966458.19
Q8CFI0_peptide3	14333043	12289723.28	11738948.46	8392901.972	13999255.15	17421305.48	11454006.27	10383913.39
Q8BTI8_peptide62	14661090	16069934.5	16339144.55	17629313.07	16925115.17	14766335.31	20909036.91	19249794.74
Q9DB43_peptide1	25374838.63	28832013.84	34427968.18	37471860.57	26443706.14	28233012.67	36072984.29	42012208.12
Q9DBD5_peptide4	16924622.25	20289253.77	24192033.27	25588863.1	17673417.05	19859020.33	20354964.34	24191589.6
Q9JI44_peptide1	6037599	8000747.49	10838464.81	10720303.19	9946781.969	9725751.802	11805453.07	11025017.3
Q6ZPJ3_peptide5	3864607	7781808.445	7187917.95	NA	NA	1451685.288	5838809.011	5391301.787
Q91X20_peptide1	16298486.75	25251274.66	18315259.43	25216786.28	15742024.89	23197380.66	26560258.23	25839974.52
Q99JP0_peptide3	3662658	1949897.352	2509404.117	2232973.107	NA	635623.8258	NA	NA
Q80U49_peptide9	3348361.75	5384837.384	4704440.918	5715841.621	11917715.81	14140729.09	12496095.89	12232127.28
O70472_peptide5	NA	703953.5753	1140942.526	2866221.666	NA	NA	4569770.421	3326451.066
O70472_peptide6	5967115.5	5024910.374	1063807.317	NA	3523310.627	4102515.552	NA	NA
P58252_peptide7	644943.5	NA	1191670.614	1154362.328	743184.5056	603512.1941	5044980.111	NA
Q91WI7_peptide1	3272817.5	5025896.01	4612678.602	5473529.545	3735054.622	5193172.697	3908747.437	6508233.561
O35609_peptide1	17284202	24170853.56	25530884.89	20469597.5	6402105.273	NA	8245675.414	8741659.049
P60867_peptide2	1846668.25	2437912.78	2583081.089	1911131.377	2385371.654	2494060.611	2492631.662	2170436.281
D3YYU8_peptide1	3548118	4381230.323	3898462.564	4448730.248	3352230.635	4434310.506	3787249.567	3695551.52
Q6ZQ93_peptide5	19125003.5	26106719.41	24670161.57	28114943.72	18867983.96	22410489.95	22900561.33	26303138.51
Q9QY36_peptide2	15768195	7416283.404	8801973.963	8633169.211	8239052.977	8658960.847	6303369.69	7554508.048
P31324_peptide3	NA	1883006.977	1659224.681	NA	NA	2120602.109	1302251.688	NA
Q91VC3_peptide1	380165.125	839812.2505	NA	981997.4105	NA	911361.3423	NA	704951.7958
Q8BUV3_peptide1	7180855.75	3172029.047	8054401.998	7323974.364	13364001.49	6420929.518	11993817.75	11399882.36
Q8C0N2_peptide4	NA	923524.0384	2721075.765	2030585.725	NA	NA	NA	1953956.372
Q80YV2_peptide8	25052697.5	23280485.09	57247445.95	53138753.84	26523689.46	19058074.79	74313095.9	49194701.29
Q8VI36_peptide9	1038704.344	3497259.994	1240482.512	1170571.185	1990831.031	6338058.884	7173578.358	1185539.49
O88746_peptide5	829954.9375	NA	NA	907789.6044	2433247.957	2187688.545	2038260.352	2380346.508
Q6NXI6_peptide8	6983423	7682266.283	7811510.312	7702318.366	9842082.006	9146000.253	9408996.234	10963066.97
Q91VV4_peptide1	1552180.75	1824815.389	NA	NA	NA	1941659.768	NA	NA
Q69Z38_peptide4	5844741	4714563.059	5003611.213	8857431.585	3196638.419	3009522.246	3476510.447	4691704.86
Q3UU96_peptide3	2799975	6428296.192	2549919.154	2224293.805	1395034.339	3696898.49	2300496.015	1542978.305
Q6PIE5_peptide2	9524797	11941574.98	13652898.33	7003542.804	12955881.73	12145055.43	11777577.1	8192598.283
Q6PB70_peptide4	2783066.5	2553732.718	506263.5198	780194.1779	27754208.46	27917818.2	1682212.478	18126539.09
Q8CAQ8-2; Q8CAQ8-3_peptide8	9695800.5	11697723.69	16783406.93	15574558.86	15683555.67	12734162.28	12589059.85	12861560.37
Q8BMF4_peptide2	1613514.875	1306575.841	1331827.676	1817953.266	2097397.207	1499996.857	1991335.215	1907184.369
Q9DCD0_peptide5	4333993.5	4661620.84	4398918.921	6361738.851	6079282.247	4393397.947	4363594.765	4817880.836
Q80WR5_peptide1	6360669.5	3546685.964	7034554.014	12155696.83	5862043.204	3386866.529	2750345.589	4585629.519
P60710; P68134; P63260_peptide4	2637185.75	4106785.418	4466107.349	4786289.406	2465042.028	3590201.833	3342415.009	3803076.273
Q9WV02; Q91VM5_peptide3	7427979.5	7337506.897	6778769.679	3668670.514	9595330.87	10117008.94	8517646.999	10947142.31
P54726_peptide4	10076882.25	14548895.57	19175942.7	20408287.14	21143107.49	22443859.86	26595028.18	26796138.04
Q8C4V1_peptide5	3035726.75	4147105.133	2162172.084	1220370.555	1750363.421	3260785.671	3069261.897	3925904.022
Q9WTK5_peptide2	9210822.813	16019995.96	19651922.66	21877141.86	11526229.69	15523314.7	16831817.11	18368777.93
Q8BL74_peptide1	16613055	18073863.58	22855682.48	23402540.76	15706638.53	12296115.28	13415259.14	13140652.78
P31324_peptide4	2990274.938	4344826.297	2639654.739	3482996.023	3503983.658	5951695.105	3709226.307	6999716.82
Q9Z1N5_peptide1	5333137.688	NA	7484826.588	9770153.964	5524502.146	NA	13515536.44	13894374.83
Q03141_peptide5	49549732	68614966.92	873070.3796	75268492.12	38741131.66	49476737.32	NA	52298865.23
Q05920_peptide23	3185547.5	3951088.228	4362023.286	4804885.166	3569881.416	3325478.521	4083469.561	4734590.481
P35689_peptide3	5202001.5	8018749.474	3206639.24	2336573.633	6535097.601	2465127.596	5374344.156	4127068.219
Q61194_peptide1	NA	NA	NA	NA	4812830.355	6208052.398	5528223.917	6693764.134
Q6PCL9_peptide2	2636881.5	4175985.233	4319170.26	4233108.755	3166054.631	3917920.357	4626916.131	3988137.78
Q8K4L3; Q8K4L3-3_peptide13	1733886.625	2063763.189	NA	3301009.228	3275056.547	2886542.774	2912942.955	3457403.706
Q9CPR4_peptide2	1934851.25	2817907.813	3073500.689	3848740.822	2276513.281	2638694.031	3661239.808	4987661.895
A2A7S8_peptide3	NA	2268708.391	2424019.408	2231241.281	NA	2254799.32	2225917.307	1942782.943
Q61188_peptide2	3423839.5	4831055.972	NA	NA	4716188.928	4842982.425	NA	NA
P41216_peptide14	NA	NA	NA	NA	NA	NA	NA	NA
O55176_peptide2	6066338.563	9155317.415	9148221.601	6524103.565	6346887.568	7202421.098	9317536.453	8389517.547
Q6P1H6_peptide2	452098.4688	NA	965073.9493	1133321.552	2180815.801	2640974.198	NA	3199734.182
Q8K1Y2_peptide6	4578545	6554795.336	8147179.163	8067819.671	5105791.178	7191582.75	10779420.85	8203812.877
Q61188_peptide3	33358860	32450569.14	43924568.36	35516128.43	39287195.12	32178699.24	31494627.38	37996564.67
Q2NL51_peptide4	1503799	3986254.575	9340683.701	9443683.105	5109158.786	NA	4516835.63	8260780.977
Q99JI6_peptide1	1893117.75	2448135.862	2248623.254	2163591.038	1711885.389	2392031.662	NA	2213845.243
P41216_peptide15	3665229	8561715.589	10702910.95	10959299.06	6103477.986	8303779.787	7930401.834	9768455.284
Q6JPI3_peptide3	NA	4882881.671	1384948.479	101792.3155	NA	3363134.597	77997.85886	192838.9074
Q5UAK0-1_peptide4	7889884.875	14628080.16	11475146.39	8555735.182	6920378.542	8672888.094	7686341.192	12471616.22
Q5XJV7-2_peptide5	3799748.625	5200549.103	5544364.491	6232050.831	4315398.998	5351805.583	4465934.153	2714401.488
Q8K4Q0_peptide3	924472.4375	1856047.371	3715473.833	1324954.178	8564970.771	9002955.823	12795023.28	11934908.57
Q60722_peptide2	11681169	17052802.45	16521793.54	21036254.25	9323724.966	12318393.91	12975154.45	16170441.24
P55937_peptide6	NA	2416470.406	1156099.156	464400.5424	698433.8625	1846288.563	1326262.834	1312232.117
Q03265_peptide7	31418294	50468962.05	58946579.97	60103186.48	43480942.77	52463210.38	62241969.92	61099582.79
Q8C5L3_peptide3	6258391.5	9675919.804	4969311.628	5569299.152	6767677.161	8011315.242	4371239.392	5840391.04
Q62446_peptide2	8722501.25	8441545.909	8555995.71	8209695.911	7055832.237	6996573.617	6733856.741	7558460.437
Q6P9Q4_peptide4	NA	NA	NA	NA	896862.1186	714644.1526	NA	1583858.529
Q62188_peptide1	3557186.5	4600380.818	5611914.405	6558804.925	1851320.892	2497194.528	2444907.848	2050207.537
Q9R0A0_peptide6	98495386	130593020.2	152394028.5	151440774.1	145182485.2	164977874	189650005	185142902.4
O88466_peptide4	1049116.5	2839171.997	3812942.792	3850978.124	673520.7958	1466016.423	1846622.301	2755986.099
O88466_peptide5	13808050	13603338.56	5919963.24	15228416.93	NA	8495584.215	7719722.257	10854681.96
