Peptide ID	Basal1	Basal2	Basal3	Basal4	Insulin1	Insulin2	Insulin3	Insulin4
Q8CIE6_peptide6	749255.8125	NA	457649.875	NA	NA	878335.0625	733550.125	NA
Q61879_peptide17	NA	1275317.625	1603711.5	1049196.25	1526792.125	1497633.5	554356	NA
Q922D4_peptide4	NA	NA	NA	NA	NA	NA	NA	NA
P35980_peptide1	583113.8125	898174.625	709202.375	459026.7813	1104511.75	940964.125	676227.5625	528947
Q4FK66_peptide4	292214272	220549360	94961016	125690048	208080688	193405088	157636128	148015040
Q9JIH2_peptide2	1016238.25	947137.875	NA	595561.8125	1329466.25	848667.375	NA	785783.25
Q9CZM2_peptide2	4862803	4506962	3969441.25	3239689.25	5022886	4800856	3398201	3134799.75
Q91YD9_peptide4	4667431	4431316.125	NA	417029.4688	7347944.75	8275018.75	2949371.75	NA
P04117_peptide11	2493873.5	2338076.25	1920514.25	1378777.375	841636.6875	1147454.25	954266.5625	849258.5
Q9Z2B9_peptide4	NA	NA	NA	NA	NA	NA	NA	NA
Q9D7P6_peptide2	6642599	5405425.5	4493910.5	4169009.75	4763560.5	5327257.5	3607090.25	3317896.25
Q9Z1Z0_peptide10	1382218.625	1828419.125	917545.875	1053144.875	1458737.5	1553868.875	731163.625	640078.875
Q69ZS7_peptide5	1014495.313	NA	1160840.25	1159997.625	NA	NA	700945.0625	573584.5625
Q3UHK6; Q3UHK6-3_peptide4	7106818.5	6893615.5	5024858	6567096.75	911232.3125	5184324.5	5441633.25	3196608.25
Q8CDG3_peptide5	4209858.094	5634494	4011507	3818920.25	5987868.5	5617078.5	4252435.5	3418091.5
Q8BTI8_peptide158	23808086	19957074	13212683	8695145	16576465	14748496	9689302	6284855.5
Q8K310_peptide21	7480287.5	3135739.5	3266678.25	3095832.5	2253021	2288930.25	2250988.25	1639412.5
Q3TIX9_peptide6	NA	1232366.125	1539505.75	1073573.5	863692.9375	1114726.25	437848.25	NA
Q5SSI6_peptide4	1983835.5	2055096.5	NA	NA	NA	NA	NA	NA
Q922B2_peptide5	NA	NA	NA	NA	NA	NA	NA	NA
Q8CAQ8-2; Q8CAQ8-3_peptide20	17721352	16157021	12002884	11012242	16246843	13896546	9825541	8544977
Q80WJ7_peptide10	4698895.5	3145906.625	737369.25	NA	2119861.438	1676401.5	NA	NA
Q5PSV9_peptide7	NA	NA	NA	NA	NA	NA	NA	NA
P43276_peptide4	384070.875	408775.75	290766.6563	NA	1406382.625	1154014.375	453371.9063	616026.625
P59764_peptide4	8271368.5	7356582.5	6342962	4381580	8615484	8256099.75	5539897.031	4437428.438
O88852_peptide2	1604603.375	NA	1192568.125	628920.5	1691066.75	NA	1008698.125	701896.625
Q91VE0_peptide2	1461591.375	1605643.125	1415503.5	847499.25	1350451	1577650.625	1023958.25	825957.125
Q3UMT1_peptide6	439046.8125	379168.5313	NA	NA	1589849.875	816341.625	1014592.625	630501.125
Q8CCH7_peptide2	1169701.25	3834693.75	2660622.5	2547041.25	3643872	3514367.5	1828639.5	1520771
Q62073_peptide6	1464189.625	2021940.5	1310365	1538095.75	1490713.5	1774004.875	1243768.875	NA
Q04899_peptide2	35424792	30427148	25003604	17966602	16282302	15605453	11932678	9673107
Q9Z2D8_peptide3	8806640.75	6802876.5	5912645.063	4232646.5	19453115.63	20172487	15149928.88	13285079.44
Q9DBG5_peptide3	664555.5	833190.0625	333901.8125	259701.75	4506832	3872156.5	2763010.5	2450736.75
Q6A065_peptide27	3235437.5	2699321.25	1834889.5	1527035.375	13183316	10507067	8073613.5	5517867.5
Q8K120_peptide6	1675839.625	2115989	1461956.875	1225821	2003336.375	3216323.25	2214262.75	2333363.25
Q8N7N5_peptide7	11743822.63	232920.7031	NA	NA	9133599.188	NA	NA	NA
Q9QZD8_peptide5	1125717.875	971580	666476.5	656308.5	809351.4375	1008963.438	772446.375	562647.875
Q91VW5_peptide4	8396019	8122411	7208189	6552799	7608812.5	6956196.5	5960366.5	5584293.5
Q9DBR7_peptide14	3478848.25	3429931	2228144.25	1441084.125	13688677	15434049.25	12335832.38	7374315.5
Q5XJY5_peptide4	2473725.5	2028282.625	2510724.25	2121245	1875107.75	1853257.75	1652245	1868616.125
O35215_peptide5	3078165.75	2427518.25	2194114	2205712.75	2245348.75	2498428	1889891.75	1452782.875
Q6ZQ03_peptide8	11765803.27	8369022.188	3292048.344	2256366.063	15272745	137996.625	3053504.5	2059555.031
Q99KQ4_peptide6	NA	NA	NA	NA	NA	NA	NA	NA
Q99KI0_peptide19	3605982	3440494.5	2105554.5	2131686.25	2819322.75	3249844.25	1640001.5	1960711
Q03173_peptide4	122807888	159636064	71598264	70262168	92165208	112335976	44853564	52220360
Q62445_peptide1	2429376.25	2327959.25	1541507.125	NA	1416070.875	NA	NA	NA
Q56A10_peptide6	2301441.75	2418278.75	1235423.25	NA	1728076.625	1775053	828007.1875	677585.3125
Q8R016_peptide1	2895529.75	2175245.5	1987734.5	1762340.625	2939024.5	2231669	2167719.25	1979762.75
Q62255_peptide1	4757648.5	2693243.25	3313388.75	2732037.5	5539788.5	4307755	3176207.75	2750253
Q6EDY6_peptide7	538243.5625	3986587.5	NA	NA	786290.0625	498194.2813	693450.4375	973638.5
Q91YL3_peptide2	10072134.75	9336336	8727000	6267252.75	8634780.25	9444834.5	6938496.25	5889465.25
P61979_peptide15	3350596.25	3489846.625	1325805.875	1212272.875	3592110.125	3033796.5	1980175.063	2100244.375
Q9Z2V6; Q6NZM9_peptide2	21122692	21084068	16845252	14140731	17040078	19122552	14013198	11311353
Q8VDY9_peptide6	NA	1731823.625	1126337.125	592242.75	NA	1059977.375	292040.2813	669453.25
Q8CCP0_peptide3	2384609.75	2231751.25	1573930.5	1069140.875	2660191	2030459.25	1036987.188	619877.1875
Q5ND34_peptide4	3313504.5	5828838	3245154.25	3710042.25	3059737	2732908.75	3156365.75	3115266.75
P63038_peptide27	8588928.375	5696642.75	4618622.5	3954620.75	5317645.766	6114561	4066674.625	4124083.969
O35874_peptide1	858918.5625	1700001.875	819746.375	1273238.375	1739594	1677844.75	981801.375	792774.75
P11499_peptide32	24145755.25	14308273.06	14926655.56	12382821.19	19412498.56	5470272.563	12893559.94	4433726.5
Q9JII1_peptide4	2556762.75	2545758.5	2867979.5	2621049.5	1897645.625	2342816.75	2250552.75	1631702.5
P08113_peptide22	2366121	1983981.125	1427083.625	1317301.625	1799260.125	2185426.75	1307178.5	1183045
Q6ZQB6_peptide3	22595086	13177228	7521882	5026137	15067976	10972123	5643997.5	3880151.25
Q9EQG9_peptide5	11355038	15190044	13486603.5	11554716.75	10352466.5	11175598.5	8861332	9263806.5
Q7TQ95_peptide4	1395259.25	1564631.375	1320991.375	909723.8125	NA	NA	918685.9375	837923.1875
Q9CQN1_peptide5	2575077	1674856.125	1075151	847319.125	1340690.375	1794383.625	969196.5625	926313.9375
Q923Q2_peptide6	1629729.375	NA	NA	NA	1924558.375	1511789.25	1053726.625	907470.5625
Q60598_peptide7	NA	NA	NA	NA	NA	NA	NA	NA
Q0P5W1_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
O89086_peptide5	3850000.5	3474530.75	3835474.25	5019701	3527900.75	3491169.75	2791199.75	1531277.375
Q9CWK3_peptide2	99831518	97075892.5	83784859	47781493.56	89268508.75	96728337	47187453	27187437.22
P19096_peptide71	75760688	60019044	27955424.5	13207012.25	56042349.47	34462940	14926113.77	12872840.53
Q8C0E2_peptide6	2575932.75	3287657.75	2095714.375	2506366	2253319	2024560.875	1762883.5	1399540.25
Q62167_peptide10	653519.75	11251516	10263909	8478634	13271234.75	13039183.63	10109758	8361804.125
Q9D1R9_peptide2	2328776.25	1834882.875	1977417.25	1602819	2418762	1932469.375	1240064	1418874.125
Q569Z6_peptide35	590918912	386997632	231377024	224729824	375884448	345616896	180714288	221597072
P13707_peptide14	928273.625	973601.125	793738.5625	783574.5	657392.5625	811010.125	650443.4375	784886.125
Q9CZU6_peptide10	1576492.875	1646082.125	1528717.375	1256199.125	1781088.125	1897099.5	1531692.75	1305049
Q6A065_peptide28	NA	NA	NA	NA	NA	NA	NA	NA
P62774_peptide3	2086494	1945032.75	1185256.5	1389521.875	2223730.75	1474000.75	1437668.375	1392744.625
Q61084_peptide10	11458534.5	11178461.25	9544358.75	5596563.875	5968581	8726398.625	8100243	7761960.344
Q569Z6_peptide36	1975334	2780117.5	1030163.063	1329362.625	2203087.5	1805779	1201450.25	1175482
Q91WG5_peptide12	1318634.75	795557.375	1591940.125	1420114	1361428.5	1830108.125	1081511.75	NA
Q61136_peptide17	33723888	27270166	12939720	8720072	14949402	22339802	8427458	3639898.625
Q8BYA0_peptide1	2005541.813	2856108.625	2706686.25	743550.625	1966876.313	1724942.125	2108569.5	NA
Q00612_peptide6	3472787.5	2334725.75	1229038.625	1851499.125	526277.375	3545100.25	1598410.75	2372143.5
P19096_peptide72	12261318.25	8026234.25	6863746.813	5400507.063	8223216.813	7012632.5	4931793.188	4056820.75
P05202_peptide5	1030429.063	717751.875	732683.9375	606160.75	901843.4375	922561.6875	676178.9375	553138.25
O88572_peptide3	NA	NA	NA	NA	NA	NA	NA	NA
P25976_peptide1	3229495	2887408.5	2811157	1493307.625	4587467.5	2449796.25	1993314.5	NA
Q60994_peptide4	2241362.25	2190142.25	1943606.125	1310151.875	2027652.125	2213533	1399286	1296153
Q5BL07_peptide4	NA	NA	NA	NA	NA	NA	NA	NA
A3KGF9_peptide5	1303982.125	1513877.5	1236694.875	NA	1243582.75	1440756.5	1128476.5	NA
Q921H8_peptide9	18497690.75	5268439.5	3878251.75	3137759	13102770	5254716.5	3455237.5	2923044.25
Q61171_peptide5	12729592	13861314	10701893	12188233	11992496	12206553	7921971	9468445
Q5UAK0-1_peptide8	NA	NA	NA	NA	NA	NA	NA	NA
Q8VIJ6_peptide2	3455291.25	2799957.75	1978626.375	1531119.875	2581866.75	2798192.5	1751951.625	1524191.375
O70139_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q05920_peptide47	3332281.719	5276252.875	4562701.75	3155869.656	6624997.75	4903113.375	4168621.875	2676333.25
A6H619_peptide8	15069314	7969601	9272292.75	9260533.859	10537241	4776869.766	19654035	17046061
Q63918_peptide35	169410844	166659805.4	148586096	122305036.4	200416090.5	197296388.8	148660080	129784917.1
Q9JIX8_peptide23	23990750	16578889	15201615	14118358	17875446	17337480	11898025	8848404
A2A6A1_peptide12	9076930	4788957	2742823	3295967.75	3124327.25	3516321.75	NA	1957519.5
P46062_peptide5	6651645.625	4142949.625	4622668.5	3602917.25	5583297.25	5559762.75	4734118.25	3966990.5
Q8CIG8_peptide1	41903802	39577306	42223402.63	37359418.22	37497468	36452987.63	31070824	24242883
Q8CGN5_peptide16	957943.4375	1443852.375	378907.4063	NA	528577.1875	1167128.375	NA	NA
Q9WUM5_peptide2	1689402.5	1010918.625	1195458.75	1441148.125	1340206.875	1293755.375	982422.1875	922944.5
Q91VS8_peptide13	3569318.25	NA	4708403.5	3137890.25	11874901	NA	6946554	4279084
Q91XU0_peptide6	536792.9375	635037.4375	429055.5625	402536.3125	1708345.25	1515084	1115087.75	841706.1875
Q8C156_peptide3	1780787.125	1753156	1251775.125	750885.3125	1679605.75	1458449.875	1154188	930236.9375
P45952_peptide9	3701546.5	NA	2057642.625	1678816.25	1534009.75	2659823.75	1583303.625	1251183.75
Q9JHS4_peptide1	530159.9375	731227.4375	NA	227155.375	449847.6563	530678.625	315394.8125	NA
Q62504_peptide14	13154682.88	10841039.38	8969100.875	6920932.063	11844777.19	9575104.813	6553748.438	5990254.063
Q05CL8_peptide5	621804.4375	1219468.625	668061.25	576183.9375	632936.375	1255173	647054.1875	632912.9375
Q61602_peptide3	2255936.75	1902429	1466685.5	1489144.875	819331.4375	NA	449219.0625	NA
O08550_peptide7	1793765	1394204.125	NA	NA	840693.3125	1310973.375	860509.25	914515.9375
Q8C804_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q61151_peptide2	57023282	21307293	19061462	18593739	22955063	14486367	10286225	12507423
Q7TSC1_peptide31	42029082.38	12375659.31	2563092.75	1094912.25	8464220.313	7851371.188	4398415.25	1314176
Q7TQH0_peptide17	NA	NA	NA	NA	NA	NA	NA	NA
Q791T5_peptide1	6680352	6924886.5	5268897	4007557.5	6633773.5	6734063	4531239	2941802.75
Q8BRT1_peptide8	59365434	15138177.06	26719994	34514267.5	16253877	11621820	17410916.66	50167424.5
Q9CXK9_peptide7	967435.5	354216.4375	NA	133221.8281	301840.5625	NA	498398.5625	92635.59375
Q8BRT1_peptide9	13371396	9532712.125	8841154.5	5273994.5	13018162.13	6965190	6231433	4149263.625
Q8BTI8_peptide159	108331000.1	113105861.3	75102329.25	48810366.13	110884010.5	85668136.75	72426996.88	52564707
Q9JLM8_peptide8	3282797.75	2955322.75	2497323.5	2722370	2083642.5	1833712.75	1308412.375	979813.5
Q9CXK9_peptide8	3430889.75	3951870	3113250	2435010	3117084.25	2917688.25	2182692.75	1962833.875
Q9R1R2_peptide3	6665912.75	5285564.5	4582390.25	1921116.875	3653452.625	2324370	1636869.125	NA
P38647_peptide22	9549084	9434396	NA	5951556.5	14345890	NA	NA	3400453.25
Q6ZPQ6_peptide9	11292426.5	11369944	8146499	5145841.375	7435053	14783903	10703231.5	2782220.5
A2AN08_peptide18	47910728	28978654	30161620	22831828	12042102	10288805	9769323	8615402
P47955_peptide4	9431865	3032893.75	1299681.621	882688.625	1518055.75	1663458.875	968495	310931.5938
O08810_peptide2	229184.9375	1051429.75	634583.9375	126357.5469	NA	853496.4375	313851.2188	267816.6875
Q9Z204_peptide21	1233496	1633940.25	2197214	2075097.625	NA	1508573.25	1579064.25	1417015
Q6PD03_peptide4	90018848	59341214.5	36715865.44	42100081.38	68309844.25	85900797.75	70207423.25	41037373.88
A6H8H2-2_peptide13	15490534	11393447	9982343	7010763	15647490	13416008	10656006	8153649.5
O88508_peptide7	NA	1981028.625	NA	NA	NA	1888438.5	1166325.625	648955.75
Q05D44_peptide24	2108805.75	5489695	1677211.625	1560362.5	NA	NA	NA	NA
P61620_peptide3	986823.0625	894092.875	NA	NA	830426.75	742963.8125	693080.4375	NA
Q9D3X5_peptide1	5198957.625	3404362	2185301.5	2494807.938	2962965	3059745.25	2154957.5	1547498.75
Q5DTX6_peptide9	NA	NA	NA	NA	1003579.25	358426.875	920758.125	NA
Q8BZ21_peptide4	NA	NA	NA	NA	NA	2738252.5	2094781.625	1494330.5
Q9WVC3_peptide10	2745731.75	2239004	1632195.75	1462440.625	2241442.5	1767503.875	1972871	1607325.875
P41216_peptide31	2292579	2039019.25	995435.875	1447863.875	1755189.875	1506536.875	784561.75	846639.8125
Q8CJ19_peptide13	NA	NA	NA	NA	NA	NA	NA	NA
P17095_peptide1	NA	1580426.5	NA	1530385.125	5370002.125	1195617.25	3083615.688	366556.2813
Q69ZL1_peptide3	3116346.75	NA	NA	NA	3900384.25	NA	NA	NA
Q8C180_peptide10	NA	NA	1577605	NA	4493149.5	6015261	704028.75	4315378.5
Q8VD33_peptide2	NA	NA	NA	NA	5990515	4924703.5	5974596.5	5067429
P08003_peptide19	2427481.25	5084914.125	3980086.375	4239770.25	6984821.25	5881353	4546496.5	4480653.375
E9Q5K9_peptide3	NA	NA	NA	NA	1462237.5	3435065.5	4719319.5	2267747.75
Q6GYP7_peptide6	6399434.813	4031528.5	3603173.875	2963953.75	4478923.75	3912857.625	2955747.5	2797295.5
A2A5R2_peptide11	2393857.25	NA	NA	NA	NA	NA	NA	NA
P26443_peptide9	NA	3196337.75	1738016.875	1586263.125	349821.0938	NA	1547472.625	1348187.5
Q99KI0_peptide20	17600646	17949690	14537830	12822709	22344660	19524950	14572645	11209324
P49452_peptide1	2097351.75	1822491.875	1180951.625	1019410.438	1536375.625	1244776.125	877378.6875	831945.875
Q61818_peptide2	306050.0938	NA	NA	NA	1452341.625	1984557.625	NA	NA
Q9JM52-3_peptide7	1317322.75	1484133.125	998718.5625	555345.1875	NA	454228.0313	NA	NA
Q9Z0U1_peptide24	20022798	19940912	13252972	10067194	18250040	17524748	10912982	7586715.5
Q99JZ7_peptide4	NA	NA	NA	NA	1489462.75	1706704.375	900371.25	NA
Q62273_peptide1	NA	1187518.375	1188643.75	1397428	40719274.5	31072073.5	25146108.75	20027172
O54916_peptide12	41866136	31689872	46069418	34107191	39891276	30402798	33679978	30263608
Q6P2L6_peptide3	NA	NA	490015.7188	668455.125	1943859.875	2452413.25	1610875.875	1352161.75
Q6Y685_peptide3	NA	NA	NA	NA	3460771.75	2989757.875	1813236.375	1789437.813
Q8BTI8_peptide160	1564940204	645883017	624941797	490457795	571003228.3	517220038	286006594.8	227489519.5
Q99LY9_peptide1	675368.0625	755137.5	NA	487053.25	748120.1875	NA	NA	361602.0625
E9QAT4-2_peptide32	4229571.5	4207010.5	6196112	6022855	3272889.25	2865119.75	2375381	2424825.75
P42932_peptide3	1087765.625	1163890.875	700127.125	833556.75	734261.5	781375.75	952201.5	NA
Q7TPH6_peptide9	16330269.75	9278286.5	7565584.5	6788976.5	10391534	7085663	7544024.375	2982833.75
Q8CHI8_peptide11	3254022.25	2814461.25	2514975.5	1953102.375	3008026.75	2736757.25	1868723.625	1619689.875
P20152_peptide41	32930106	20526896	24184582	19660462	24885454	19918544	18142760	13536989
B1AXH1_peptide8	939045.75	546146	562639.3125	241763.6719	2894034.25	2672391	2290184	1664667.125
Q80XJ2_peptide1	1717572	2166055.5	NA	1158970.375	2120197.25	2050442.875	895144.5	1264998.875
Q6PDM2_peptide5	2323708416	1359358752	918641615	807592863	1208793607	1222693579	468719974.5	393527397.8
A3KGV1-4_peptide1	968060.0625	1344816.625	NA	720860.125	803321	868014.25	534687.5	490544.2188
Q5U4C3_peptide17	541244.4375	3580008.5	3371683.5	1877855.375	3048943	3372605.5	2363941	1809380.5
Q91YQ5_peptide6	NA	1265241.5	1224884.625	1047739.688	1566989.5	1277563.75	1168940.625	619227.0625
P02468_peptide6	1379465.625	784547.1875	789269.25	595001.0625	NA	673271.625	NA	NA
Q8VD65_peptide2	NA	5891201.5	6820879	4415309.5	6284086.5	5457080.5	3841015.75	3339486.75
Q80U30_peptide2	21921900	16765105	7169571	8874565	3702952.25	5920824.5	4764649.5	4703515
Q8BTI8_peptide161	1629943772	1348613267	886780061	749361307	1051917623	968108166.5	718463916.5	643445632
Q3UQN2_peptide14	4133642	2111750.5	NA	NA	2602573	910385.5	NA	NA
O08550_peptide8	5842879	6212537	5455439.5	4233103	4373447	5510970.5	4637113	2575994
Q99LC5_peptide10	2105016.5	2101297.25	1561753.375	1791105.25	1636475.125	1941603	1358819.75	1383964.625
Q9R210_peptide7	3551725.25	3637717	3253602.875	2880230.5	9499058	10283504.5	7677726.063	6514686.5
Q9EP69_peptide2	2072616	2335034.5	NA	1843170.75	702239.5625	636966.125	439101.8125	283757.8438
Q8K019_peptide25	119567532	118699920	94002946	82483720	105800238	98999002	65593179	66274146
Q3UPH7_peptide12	1151557.375	1090400.5	925526.375	823286.9375	1504159.375	1263389.625	1040653.188	879390.25
Q9DAS9_peptide3	11651156	12230601	9109400	6682508.5	8126169.5	8354066.5	5676826.5	4569066.5
Q3U1J4_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q3TQI7_peptide5	11908259.75	10364268.75	5235423.75	7841720	9772521.25	8443491	7704158.875	7220031
P62715_peptide1	3580890.5	2346694	2076549.375	2034595.5	2719621.75	2613740	2321795.25	1454830.375
Q60974_peptide21	NA	3344377.5	2895465.5	NA	NA	1847454	NA	NA
Q64318_peptide10	2309838.5	1426043	653439.3125	NA	1768540.375	1320852	NA	531503.125
Q3TIX9_peptide7	35020801.5	11155383.81	11208491	13390887	4024528.75	3791616.125	2603111.438	2697891.813
Q52KI8_peptide70	2272931.75	NA	NA	NA	1575553.375	NA	NA	NA
Q9EPQ8_peptide10	13450895.87	14209771.41	8172881.219	3268094.438	10721604	9232601.5	3917034.469	2768630.844
Q501J7_peptide11	NA	2443882.25	1621185	1218846.375	NA	1316501.125	772929.5	810489.5625
P08113_peptide23	2743446.75	2500888	2179083.969	1898989.688	1965165.625	2489550.375	1845182.875	1292965.563
Q6PEB6_peptide1	529480.75	311552.75	478322.9375	363022.5	302130.4063	460727.9688	356839.5	390528.4063
Q920Q8_peptide2	NA	NA	NA	NA	1913502.5	2664382	NA	NA
Q91ZP3_peptide13	45923616	32955942	30925196	19395570	43283808	34440244	25071208	18263950
Q8C4S8_peptide4	824647.875	1141231.125	508416.9688	NA	342461.5313	529801.4375	NA	202420.5313
Q69Z38_peptide12	1137421.875	960121.1875	983922.75	1065292.125	759489.1875	742020.9375	488201.6875	542313.875
Q99PL5_peptide18	9603099.5	7907669.75	5874335.5	6394805.25	3322315.5	3603364.875	3029740.75	2619682.625
Q6IRU2_peptide5	468010.7813	1007001.188	1899175	1444577.313	1180404.125	835203.875	662816.6875	524243.1875
Q9DCH4_peptide1	12556726	11194098	8792446	5883852.5	10730862	10522272	7564354.5	6086266
Q99LH9_peptide7	2093888.625	1825642.625	1449652.5	NA	1326361	1322929.125	NA	NA
Q7TS75_peptide3	57125112	61553636	46613173	28269480.5	42021364.5	57986792	31778381	25466711
O55003_peptide12	17167192	10181876	7705777	6836450	13522731	11790706.63	17888305	7813083
P34152_peptide6	1737439.125	1178081.375	NA	941097.25	963119.4375	617609.9375	690048.0625	NA
Q8CAQ8-2; Q8CAQ8-3_peptide21	1528069.875	1095872.5	1237625.625	905150.0625	1253685.625	1562646	809734.3125	841472
P97360_peptide8	17048878	15000840	12959071	13375601	15753445	12046568	9600289	7924108
Q62311_peptide5	1297528.625	NA	NA	858420.25	2144760.5	2396232.5	1811663.25	1855632.75
Q921T2_peptide15	6073707.5	NA	NA	NA	NA	NA	NA	NA
Q3UMF0-2_peptide29	1524032.5	1646026.125	1549952.125	840649.375	583044.125	824434.625	704323	381233.125
O88379_peptide7	2506243.75	1986634.625	1611850.625	1045143.25	851488.875	1013665.938	548428	519608.9375
P97305_peptide4	1895097.625	1893796.375	1322662.625	1090005.5	NA	NA	NA	NA
Q60875_peptide12	696718.625	880979.375	650247.6875	NA	713442.9375	NA	530308.9375	NA
Q8R3Y5_peptide2	1007723.625	1605649.875	1142795.375	1078477.75	1184880.875	2484156.75	1678582.625	1450460.875
Q9D0F9_peptide13	3564797.5	3373404	3112992	2164362	4992423.5	3662724	2767683.75	2212001.25
P58252_peptide20	4803042.5	4310202.5	3342036.5	2855987.25	4235229	4456885.5	2464640.75	2398828.75
Q6PIJ4_peptide5	3606482.75	3609778.5	2501932.25	2076623.625	2591167.5	2629259.75	1731958.25	1567558.125
Q9CXE7_peptide2	2135273	2172320	1591463.125	1398262	1957930.875	1724160.75	1309440.625	1030924.5
P09411_peptide19	4116445.125	3149043.5	1169573.5	2116693.75	4025781.25	3483043.875	1326754.625	1910744.438
Q8BH50_peptide7	3944436.5	2929565.25	2188213.75	1458250.875	2743832.25	2809321	NA	1341771
Q9QXG4_peptide4	104564928	118932240	100011264	78228880	97766152	127090168	83948704	68750472
P55096_peptide4	838852	798677.8125	706766.25	NA	1062167.25	794138.1875	569380.0625	465633.9688
Q6IQX8_peptide2	13058381	9899989	8306815.5	6928132	10106103	9631137	6990322.5	5893475.5
P42859_peptide5	4332643	2622379.25	1588114.75	1666592.625	5589566.5	4165945.25	2992263.25	3313773.25
Q8BJS4_peptide6	1737608.25	1388897.875	1164382.625	879963	1953369.625	1862362.75	1261767.75	990334.9375
Q9EPL8_peptide1	1153849.5	1540813.375	1118939.625	981963.1875	1278840.75	1078604.875	671823	NA
Q9JII6_peptide2	1766962.625	1805672.25	1401453	1241352	1339298.5	1574496.5	1230220.875	860482.3125
Q9CY58; Q9CY58-2_peptide12	6374041.5	5482356.5	5160896	3894410	6144160	6095614.5	4350110	323075.6563
P35564_peptide18	1287077.5	NA	1040532.125	882538.5	1371717.25	NA	659794.5	748970.375
Q52KI8; B1AY13_peptide1	256239536	136946932	96432944	83767254	146462644	97966808	73082926	57653120
Q9QYR6_peptide42	5505620	3031828	5773396.75	7147340	5202550.75	3274233.5	4342392.875	4483571.375
Q3UQN2_peptide15	2927389	2067695.125	1160444.5	1101722.875	2031931.375	2044249.125	1021969.125	1218078.375
G5E8P1-2_peptide4	26386444	16740571	10511662	6787463.5	8734023	16806184	6551464	4978604.5
Q63943_peptide6	28514418	21104434	20971560	17796194	20665222	21745478	17222176	14279112
Q8BJ37_peptide2	5358234.5	6522324	6308550.5	5143520	5324964	5644331.5	4677152.5	3715370.5
Q9Z2H5_peptide42	13850084	9446194	10083252	8719664	11989995	8663492	8049025.5	6195598.5
P70335_peptide4	5487711.5	4211417	3634214.5	3367780	3665384	2329449.5	2242631.25	1485573.75
P97360_peptide9	62962944	34818228	32454022	24023650	35414924	30107104	18594048	15074621
Q8BHN3_peptide6	891114.875	251362.0625	281440.4688	366405.0938	NA	222528.9219	283662.375	NA
Q03265_peptide15	1483864.875	1582834.375	370029.3906	NA	1706470.75	1505800.938	64740.91016	NA
P11031_peptide4	918493.8125	478658.75	711360	971347.875	4693426.375	4233368.25	1800953.5	3062310.625
Q8C838_peptide9	13884641.81	13267315.91	11085251.44	7677816.063	16367436.09	10731244.25	13471502.63	11454281.25
Q6ZPJ0_peptide15	12614274	NA	10685722	4167311.75	NA	NA	6168435.5	1205105.5
O55187_peptide5	NA	974053.9375	NA	NA	2391192	2108950	1614370.625	NA
A2AAE1_peptide11	3045508.625	3139376.375	4263034.875	476123.0938	1992590.875	6984901	2753830.375	1409831.625
Q80TP3_peptide10	1526097.75	1482503.625	1124078	791898.9375	1255974.125	1079072.625	732010.875	867903.4375
P26369_peptide4	2174789.25	2626496	1190346.125	1198110.75	1256190.375	2007160	610355.625	863458.375
Q8K0L9_peptide5	1378688.125	1351127.25	NA	NA	1960526.25	1707559.75	1331273.375	1023288.375
A2AAE1_peptide12	2050451.875	7733613	876266.8125	NA	NA	NA	NA	NA
Q9ESC8_peptide16	3687158	NA	4988109.5	7399181	1944323.25	NA	4641749.5	5414424
E9Q394_peptide15	7434259.75	4580880	3105444.125	1107222.625	5888490.75	6570270.5	3920263.5	4606539.125
Q9CYQ7_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
P08113_peptide24	2795025.25	2167440.5	2197018.75	1891373.125	3151723.75	2712454.25	2128327.25	1472996.5
P97868_peptide16	74018714.25	43745728.13	30319344.25	26476664	53682882.19	39135262.75	30131052.56	22747223.69
Q80X50_peptide15	1565158.625	NA	224041.8281	NA	690091.8125	NA	NA	NA
P48036_peptide14	1011762.25	1086485.625	894208.125	559011.1875	1536800	1128818	607405.9375	666665.6875
P61979_peptide16	4048137.25	1952300.875	734540.625	NA	2495256.5	1861014.25	319599.6563	434956
O88286_peptide8	NA	NA	NA	NA	1761684	2600802	1125539.75	2983974.188
Q80Y84_peptide1	2823136.25	2289621	1878974.875	1868902.5	3023595	2132411.5	1677563.375	1402408
P62322_peptide1	1299402.75	1019242.625	165592.4531	163146.8906	901895.0625	1326308.625	115855.5625	132644.9063
Q99K51_peptide5	1618213.875	1304950.75	1141259.625	885883.5625	1227815	1256317.875	851371.9375	602152.25
Q64727_peptide20	NA	NA	1709456.125	1287878.125	1620786.125	1968829.625	1123778.625	864046.9375
P13707_peptide15	2874508.5	2268746.5	2399696	1727839.75	2628059.75	2807738.75	1794578.875	1766809.25
Q9CQV4_peptide10	5855984.5	4020729	3401128.75	1969574.125	7714238.5	5926447	4685153.5	3302387.25
Q9DCW4_peptide9	1507730	2023638.875	1708253.75	1561892.25	1166580.625	1680554.375	1161832.25	1110050.875
Q99KW3_peptide5	1756641	2134936.75	NA	2850772.75	3402472.25	3299935	3434810.5	2756201
